obsnme,obsval,weight,obgnme,oname,otype,usecol,time
oname:hds_otype:lst_usecol:trgw_0_13_10_time:548.0,34.23184499,0.0,oname:hds_otype:lst_usecol:trgw_0_13_10,hds,lst,trgw,548.0
oname:hds_otype:lst_usecol:trgw_0_13_10_time:579.0,34.05409548,0.0,oname:hds_otype:lst_usecol:trgw_0_13_10,hds,lst,trgw,579.0
oname:hds_otype:lst_usecol:trgw_0_13_10_time:61.0,35.08351242,0.0,oname:hds_otype:lst_usecol:trgw_0_13_10,hds,lst,trgw,61.0
oname:hds_otype:lst_usecol:trgw_0_13_10_time:610.0,33.92297028,0.0,oname:hds_otype:lst_usecol:trgw_0_13_10,hds,lst,trgw,610.0
oname:hds_otype:lst_usecol:trgw_0_13_10_time:640.0,33.82816016,0.0,oname:hds_otype:lst_usecol:trgw_0_13_10,hds,lst,trgw,640.0
oname:hds_otype:lst_usecol:trgw_0_13_10_time:671.0,33.92013703,0.0,oname:hds_otype:lst_usecol:trgw_0_13_10,hds,lst,trgw,671.0
oname:hds_otype:lst_usecol:trgw_0_13_10_time:701.0,34.05507105,0.0,oname:hds_otype:lst_usecol:trgw_0_13_10,hds,lst,trgw,701.0
oname:hds_otype:lst_usecol:trgw_0_13_10_time:732.0,34.17924066,0.0,oname:hds_otype:lst_usecol:trgw_0_13_10,hds,lst,trgw,732.0
oname:hds_otype:lst_usecol:trgw_0_13_10_time:92.0,35.05815905,0.0,oname:hds_otype:lst_usecol:trgw_0_13_10,hds,lst,trgw,92.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:1.0,35.03323805,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,1.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:122.0,34.77168792,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,122.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:153.0,34.58391937,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,153.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:183.0,34.47476311,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,183.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:214.0,34.26868882,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,214.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:245.0,34.08561521,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,245.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:275.0,33.99014546,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,275.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:306.0,33.96330468,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,306.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:32.0,34.98569582,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,32.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:336.0,34.08423092,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,336.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:367.0,34.14738677,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,367.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:398.0,34.31578831,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,398.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:426.0,34.39615843,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,426.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:457.0,34.46498766,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,457.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:487.0,34.37480355,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,487.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:518.0,34.26601075,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,518.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:548.0,34.10082735,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,548.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:579.0,33.9401869,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,579.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:61.0,34.89842719,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,61.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:610.0,33.80266383,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,610.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:640.0,33.74553394,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,640.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:671.0,33.86860352,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,671.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:701.0,33.98014195,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,701.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:732.0,34.10117647,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,732.0
oname:hds_otype:lst_usecol:trgw_0_15_16_time:92.0,34.84638297,0.0,oname:hds_otype:lst_usecol:trgw_0_15_16,hds,lst,trgw,92.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:1.0,34.61961689,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,1.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:122.0,34.54074978,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,122.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:153.0,34.42500405,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,153.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:183.0,34.26686749,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,183.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:214.0,34.04244901,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,214.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:245.0,33.87802646,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,245.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:275.0,33.77399153,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,275.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:306.0,33.81164485,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,306.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:32.0,34.66488211,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,32.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:336.0,33.93155231,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,336.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:367.0,33.92386801,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,367.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:398.0,34.12392385,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,398.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:426.0,34.16805795,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,426.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:457.0,34.21629722,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,457.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:487.0,34.21023678,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,487.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:518.0,34.07937395,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,518.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:548.0,33.93357328,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,548.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:579.0,33.77643601,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,579.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:61.0,34.68741716,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,61.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:610.0,33.63254366,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,610.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:640.0,33.55648024,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,640.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:671.0,33.69957754,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,671.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:701.0,33.77121206,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,701.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:732.0,33.84755418,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,732.0
oname:hds_otype:lst_usecol:trgw_0_21_10_time:92.0,34.67551544,0.0,oname:hds_otype:lst_usecol:trgw_0_21_10,hds,lst,trgw,92.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:1.0,34.40720646,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,1.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:122.0,34.27255966,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,122.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:153.0,34.19528839,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,153.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:183.0,34.09274005,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,183.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:214.0,33.92629909,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,214.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:245.0,33.81251031,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,245.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:275.0,33.74366949,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,275.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:306.0,33.73848442,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,306.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:32.0,34.43348408,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,32.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:336.0,33.87412808,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,336.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:367.0,33.86261296,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,367.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:398.0,34.04702867,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,398.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:426.0,34.04263539,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,426.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:457.0,34.07146026,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,457.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:487.0,34.06515231,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,487.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:518.0,33.96585433,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,518.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:548.0,33.85077269,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,548.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:579.0,33.73373426,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,579.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:61.0,34.38675062,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,61.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:610.0,33.64692596,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,610.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:640.0,33.59567252,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,640.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:671.0,33.67600302,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,671.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:701.0,33.77082642,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,701.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:732.0,33.81747584,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,732.0
oname:hds_otype:lst_usecol:trgw_0_22_15_time:92.0,34.35767697,0.0,oname:hds_otype:lst_usecol:trgw_0_22_15,hds,lst,trgw,92.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:1.0,34.44278603,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,1.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:122.0,34.59052854,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,122.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:153.0,34.46172415,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,153.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:183.0,34.27722417,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,183.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:214.0,34.04326285,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,214.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:245.0,33.90216733,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,245.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:275.0,33.77123746,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,275.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:306.0,33.74155965,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,306.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:32.0,34.52621574,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,32.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:336.0,33.83732469,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,336.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:367.0,33.88033728,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,367.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:398.0,34.11123988,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,398.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:426.0,34.12164343,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,426.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:457.0,34.0959948,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,457.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:487.0,34.14760241,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,487.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:518.0,34.01938258,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,518.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:548.0,33.90799715,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,548.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:579.0,33.7444133,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,579.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:61.0,34.62295263,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,61.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:610.0,33.60188185,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,610.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:640.0,33.52333002,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,640.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:671.0,33.61385093,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,671.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:701.0,33.72391445,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,701.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:732.0,33.76950036,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,732.0
oname:hds_otype:lst_usecol:trgw_0_24_4_time:92.0,34.68555756,0.0,oname:hds_otype:lst_usecol:trgw_0_24_4,hds,lst,trgw,92.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:1.0,34.32259932,0.0,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,1.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:122.0,34.43342184,16.5689999487904,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,122.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:153.0,34.29991765,16.5689999487904,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,153.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:183.0,34.1384111,16.5689999487904,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,183.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:214.0,33.8982257,16.5689999487904,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,214.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:245.0,33.75996809,16.5689999487904,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,245.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:275.0,33.64831154,16.5689999487904,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,275.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:306.0,33.62596619,16.5689999487904,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,306.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:32.0,34.4077355,16.5689999487904,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,32.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:336.0,33.73895643,16.5689999487904,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,336.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:367.0,33.81524244,16.5689999487904,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,367.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:398.0,34.00228781,0.0,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,398.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:426.0,34.01388768,0.0,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,426.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:457.0,34.01398126,0.0,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,457.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:487.0,34.04633225,0.0,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,487.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:518.0,33.92327192,0.0,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,518.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:548.0,33.79300304,0.0,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,548.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:579.0,33.62268563,0.0,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,579.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:61.0,34.49803069,16.5689999487904,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,61.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:610.0,33.49147633,0.0,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,610.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:640.0,33.42411337,0.0,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,640.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:671.0,33.5135269,0.0,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,671.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:701.0,33.64729259,0.0,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,701.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:732.0,33.71316192,0.0,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,732.0
oname:hds_otype:lst_usecol:trgw_0_26_6_time:92.0,34.50957231,16.5689999487904,oname:hds_otype:lst_usecol:trgw_0_26_6,hds,lst,trgw,92.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:1.0,34.08417218,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,1.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:122.0,34.08767069,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,122.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:153.0,34.03767501,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,153.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:183.0,33.91296353,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,183.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:214.0,33.77112894,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,214.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:245.0,33.66507361,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,245.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:275.0,33.6000221,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,275.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:306.0,33.57359281,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,306.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:32.0,34.1568801,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,32.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:336.0,33.66872443,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,336.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:367.0,33.72040826,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,367.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:398.0,33.85864444,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,398.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:426.0,33.84885528,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,426.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:457.0,33.87218495,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,457.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:487.0,33.91738197,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,487.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:518.0,33.80171303,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,518.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:548.0,33.70938192,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,548.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:579.0,33.59382383,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,579.0
oname:hds_otype:lst_usecol:trgw_0_29_15_time:61.0,34.22634564,0.0,oname:hds_otype:lst_usecol:trgw_0_29_15,hds,lst,trgw,61.0
