,hk00,hk01,hk02,hk03,hk04,hk05,hk06,hk07,hk08,hk09,hk10,hk11,hk12,hk13,hk14,hk15,hk16,hk17,hk18,hk19,hk20,hk21,hk22,hk23,hk24,hk25,hk26,hk27,hk28,hk29,hk30,hk31,porosity,rch_0,rch_1,sfr,w0_r09_c16,w0_r11_c13,w0_r20_c14,w0_r26_c10,w0_r29_c06,w0_r34_c12,w1_r09_c16,w1_r11_c13,w1_r20_c14,w1_r26_c10,w1_r29_c06,w1_r34_c12
0,4.282250738223137,0.5155132724459618,7.223506790417078,6.598328043880248,3.9768114016307323,13.535871415050247,0.5,7.083130971990745,2.048403559062384,3.683788403646568,18.438380482743,1.7396491404348882,5.834423323347486,2.1851959160255596,50.0,5.498396687887103,10.645968530563046,15.120373325839868,6.141992969550325,0.5,2.267984651334563,2.3974482146683314,44.458003688536685,2.791419197224452,3.625453281502783,16.212693906781023,3.6301106701691737,11.15374576876781,13.375535889808683,9.032845949924559,3.0566113704296773,26.787705985578462,0.0077553797091466665,0.8331685839354475,0.6561727812180164,0.1545327347009254,1.2248137972217168,2.0,0.9037883137756517,1.0255656131133162,1.312460588743255,0.872655495322302,0.8118791783523321,0.4364106470642546,2.242972520772293,0.3553750481140811,0.9668825213297253,2.1342133593111687
1,2.9760655383865684,1.1805448265649943,3.497428873255798,45.68456242542906,1.567815042129565,6.020359258130895,14.559707378102088,2.6366323943020427,3.726344967891745,38.28245476315509,2.358242702116246,4.672799243503408,2.788098642817598,16.054423571252602,6.389526457241237,13.647881594717125,2.0699727449222127,8.992930510535833,8.536710953986203,0.6574047201103765,0.9040589671347373,3.1555972643593613,3.008930190186916,12.388396936162849,16.775531307270303,50.0,11.561189962825514,8.96609691673506,14.208943209152034,6.600573953491853,1.6544057254504112,1.3203579455777248,0.008084705398002124,0.9501578218864771,0.8374960359164151,0.35781073226557636,2.0,1.6189606448681224,0.6857741032714342,1.8835915729218085,1.3951993217868182,1.2671017844378758,1.8331121780968647,1.181557437498776,6.275506892275759,0.6201404545912296,1.07718339781174,0.1503063231479958
2,29.31705824891261,3.4872393415009735,8.351074260537894,4.415396769035981,3.0048218704592724,16.1454826351897,5.971613834368956,2.112363615373673,2.3791132230474084,1.515109462542588,18.306424358112483,0.951861484389139,6.271771537340505,29.623578319065174,3.8216414743694505,5.073123676449246,42.387011154107476,1.9603795631338905,11.428984424904888,3.727826904490982,0.5239520351904604,8.976504998140554,1.9546957754704883,33.52527773630871,19.704433559831976,11.149841258740047,0.5,10.935903194536172,15.517570782581434,2.0912337822590454,0.8294136648620922,1.0638236556844798,0.006891207985151164,0.759719117392828,0.6085334658734043,2.7803491639223568,0.7692712261058898,1.4354274377332066,1.791838602963545,0.9982459287198361,0.9670168429986538,1.484171883565336,0.6543319134380053,2.7425810066917076,3.1459554373852496,3.42259893054362,1.3267422098607615,0.2861295710919964
3,1.709064893101107,1.38911045671469,3.4791771969592356,12.573552552808218,10.966852037283779,22.722124033907228,5.297298682207716,1.7992551411279922,31.481662969626573,8.067702316223318,3.399645704071423,15.665354843877155,2.267629928592752,50.0,2.9712797887208353,2.772670612539899,3.422167019284695,6.80051308187459,8.743978421547851,0.8815637932668655,5.266778598810106,4.44245220264185,0.6325905737702677,4.628579457204275,5.932820838764996,40.64075186078975,1.5927749937857436,6.871147715294908,5.576233771700331,11.147452286647173,23.061528006521634,1.4920359903905829,0.006079661950810148,1.2857256208519294,0.5555006120029348,0.5362252121576214,1.0131865505391198,0.8825918049179143,0.8321921325752971,1.092288160871706,1.1835886888710614,0.5685190354897484,0.4208430649765933,0.6759031569690295,3.5033554901027064,1.1333762728303944,4.21171521499595,0.8501773762966477
4,9.302455892321062,4.684586230135903,41.81734762867898,2.9175146553404994,6.320493686703986,3.794087567899706,3.437951597785353,6.623820847760487,2.0166321498667967,4.290340797431043,0.8989649381527708,15.606128426814227,27.82132641143693,11.745831157876086,15.03049017963976,3.6056366411246548,2.021141832638905,9.654005955388328,3.535223994453301,9.743324303599376,4.3508445598155525,3.245318724750731,3.3830270601074113,0.5722796559158103,33.24825434980695,15.877935225121018,50.0,3.498055504470766,9.271983010976653,0.8718674793586045,31.490282953100706,14.2295122298507,0.014853740777899962,1.0675330044708147,0.679003446313392,0.04754449695143445,1.4266616234430434,0.9115401839472438,1.1869243052558274,1.0370605177206726,0.9608144113751722,0.6040837860941596,0.18771623910478288,0.8034807131932385,0.9656235596570614,2.498881756612554,0.6378660761387496,4.123935576027023
5,2.1441510351808577,11.550524570733058,1.4776616528870434,2.1869070824495442,13.945623123175826,2.1211908460356743,0.8751580216401904,7.759966562178489,2.2389177077097258,6.323944667650711,22.914922415662087,3.5362265994580966,5.262262554364844,1.066404640096724,10.083865643087597,5.393720321335876,3.691551268858862,1.166990282922753,1.0525540745582402,17.81968842854291,13.620180156180014,6.172291291281666,6.746594305791333,2.6043126601583473,2.804592281378487,15.50196072888343,4.622094829906441,48.870444011343224,8.435256326485963,1.1651689739007556,8.914021643733864,3.8043056174525676,0.0076921456518209246,1.0627178249384759,2.3254841380567934,0.014409595132859804,0.5513342186294576,0.6935120158070865,0.8478113194951478,0.8175623265519365,0.8453758162597529,0.875338634438234,0.21802470993477766,0.33646051266607474,2.023987809725788,0.2542739158548788,0.945652141667996,0.2623022581872866
6,1.2106873748172355,4.138089381552039,2.7701562090776677,4.372283764509801,38.443649108766,1.3604099357103454,2.6977491237679576,3.485385056804647,14.808979943861557,6.425045403718182,7.663696518488301,31.765593360388078,5.51411399170308,7.8449721140893915,11.980004954210115,5.212158440479295,42.50739423689555,5.518590454488507,0.8801332111111969,2.220635042174396,5.042894468785492,1.6889464133570036,50.0,4.4125933636110135,0.6763523179552426,1.3230813055857154,2.565769625555941,0.5,14.068514551059359,7.085651588300151,11.337989120451033,29.57451987592492,0.008060388003977197,1.0699056245752137,1.00008069707816,0.3998835022700217,0.8613764825843062,0.9288977688678256,1.1998858828044339,0.7701088734875517,0.783939645805662,1.0281766679015443,2.3396498072304532,10.0,4.466998543461271,0.8565359082505247,0.3705080396681313,1.8670265955632301
7,0.5,42.409655767638384,4.270321030473957,4.692105582079334,12.073763612928449,2.945446499052262,6.207119638857956,9.112970207167686,0.6624039573523739,50.0,2.262122702429154,7.166258573521057,6.6705766983504,3.4700129789282537,11.938396999448878,3.897069967871321,12.23252597156623,6.128619798078288,1.4963205254851566,3.2251152643077576,0.5,23.38793788532042,50.0,14.146510992602344,10.178465398261121,1.271511332480145,9.71278322411391,0.570182247974857,8.178835346269338,46.12505079482412,7.813718794395033,1.466669830788636,0.01222732733895544,1.575337753357023,1.0342699262132478,0.055316491704620004,1.4150838369512206,1.4970326387094752,0.9203709464667836,1.0512657989047212,1.2129054670390584,0.8476623345955401,2.4997933916437773,0.18185660264465475,1.0632832621591295,1.0498216227540282,1.00842525646812,0.343679010208891
8,0.6394532810018603,42.788917570013,2.702986072862843,2.5778551490231116,1.2278134328896144,8.361188690787586,7.246736484933281,8.314718662187646,31.842199663071618,1.7922868217191494,38.38741318763712,14.386171629333589,11.385384355928691,1.3324695657672625,2.037064633192395,7.3493992417661715,2.280935558315791,4.922615979980795,12.628515532774845,4.470299588530919,16.57266595487761,50.0,11.762821715976363,7.422181718124419,1.6206743451240138,2.487445200825352,16.350076855096738,13.363687786431196,6.889571646005581,4.585412982398712,5.0435965179964475,0.6883308641102683,0.009517746004928681,0.8054149577032621,2.1940117814637077,0.024308546543336685,0.7959741989299456,1.0433141856757462,0.5545823262905479,0.7472201605327022,0.8321833986976698,2.0,3.1738766058762216,2.330273473740145,0.5619194451030365,1.0326809567326574,0.4990092094731716,1.0437942613719446
9,50.0,0.5150739896317726,6.5361469067377715,0.5,5.004051969826435,12.118621501258389,4.067114637740831,17.738955498289123,8.445470562945765,37.11578477238798,26.766550218872794,5.2752629198455505,3.273693384497626,13.04522610521939,0.5,4.99104292402506,10.11652373321388,14.718532940598177,13.465765373758739,17.798051042428675,9.945510935727642,4.687589932679987,1.377500303870084,50.0,6.3403708595626656,24.607164227064278,1.1721988738965161,4.594626404838085,28.580824367062128,4.115607987550363,1.182008552592201,17.596026978564993,0.009090487402743087,0.7814221613875075,0.32896769568727213,0.05217220582402509,1.2211559458857844,1.071176934728279,1.0649085193085752,1.0367794360781248,0.8608737892144307,0.7509757914416169,1.4697086429022714,1.220656409323335,0.18600851513274877,2.036313280746603,0.49637748673458126,0.4632502371202001
