 pp_0000  625.0 9375.0 1.0                                                                          9.876284E-01
 pp_0001  1625.0 9375.0 1.0                                                                          1.313689E+00
 pp_0002  2625.0 9375.0 1.0                                                                           9.124998E-01
 pp_0003  3625.0 9375.0 1.0                                                                           1.036168E+00
 pp_0004  625.0 8375.0 1.0                                                                          1.383310E+00
 pp_0005  1625.0 8375.0 1.0                                                                          1.084364E+00
 pp_0006  2625.0 8375.0 1.0                                                                           5.658717E-01
 pp_0007  3625.0 8375.0 1.0                                                                           6.643902E-01
 pp_0008  625.0 7375.0 1.0                                                                           6.041200E-01
 pp_0009  2625.0 7375.0 1.0                                                                            1.478754E+00
 pp_0010  3625.0 7375.0 1.0                                                                            8.713554E-01
 pp_0011  625.0 6375.0 1.0                                                                           2.739089E+00
 pp_0012  2625.0 6375.0 1.0                                                                            1.528753E+00
 pp_0013  3625.0 6375.0 1.0                                                                            8.204367E-01
 pp_0014  625.0 5375.0 1.0                                                                           1.005553E+00
 pp_0015  2625.0 5375.0 1.0                                                                            6.857610E-01
 pp_0016  3625.0 5375.0 1.0                                                                            5.286506E-01
 pp_0017  625.0 4375.0 1.0                                                                           9.703070E-01
 pp_0018  1625.0 4375.0 1.0                                                                           8.508202E-01
 pp_0019  2625.0 4375.0 1.0                                                                            5.612217E-01
 pp_0020  3625.0 4375.0 1.0                                                                            7.048642E-01
 pp_0021  625.0 3375.0 1.0                                                                           1.626977E+00
 pp_0022  1625.0 3375.0 1.0                                                                           4.584823E-01
 pp_0023  2625.0 3375.0 1.0                                                                            3.625651E-01
 pp_0024  3625.0 3375.0 1.0                                                                            9.571411E-01
 pp_0025  625.0 2375.0 1.0                                                                           1.424102E+00
 pp_0026  1625.0 2375.0 1.0                                                                           9.949543E-01
 pp_0027  2625.0 2375.0 1.0                                                                            4.787494E-01
 pp_0028  3625.0 2375.0 1.0                                                                            2.379247E+00
 pp_0029  1625.0 1375.0 1.0                                                                           7.639601E-01
 pp_0030  2625.0 1375.0 1.0                                                                            1.216048E+00
 pp_0031  3625.0 1375.0 1.0                                                                            1.121103E+00
