 pp_0000  625.0 9375.0 1.0                                                                         1.223361E+00
 pp_0001  1625.0 9375.0 1.0                                                                         6.572877E-01
 pp_0002  2625.0 9375.0 1.0                                                                          7.555624E-01
 pp_0003  3625.0 9375.0 1.0                                                                          8.722971E-01
 pp_0004  625.0 8375.0 1.0                                                                         6.616356E-01
 pp_0005  1625.0 8375.0 1.0                                                                         1.533205E+00
 pp_0006  2625.0 8375.0 1.0                                                                          1.341169E+00
 pp_0007  3625.0 8375.0 1.0                                                                          1.606824E+00
 pp_0008  625.0 7375.0 1.0                                                                          1.907717E+00
 pp_0009  2625.0 7375.0 1.0                                                                           1.143988E+00
 pp_0010  3625.0 7375.0 1.0                                                                           1.767436E+00
 pp_0011  625.0 6375.0 1.0                                                                          4.852081E-01
 pp_0012  2625.0 6375.0 1.0                                                                           1.730186E+00
 pp_0013  3625.0 6375.0 1.0                                                                           1.060035E+00
 pp_0014  625.0 5375.0 1.0                                                                          2.274072E+00
 pp_0015  2625.0 5375.0 1.0                                                                           1.323539E+00
 pp_0016  3625.0 5375.0 1.0                                                                           2.252510E+00
 pp_0017  625.0 4375.0 1.0                                                                          1.939678E+00
 pp_0018  1625.0 4375.0 1.0                                                                          1.973605E+00
 pp_0019  2625.0 4375.0 1.0                                                                           1.242273E+00
 pp_0020  3625.0 4375.0 1.0                                                                           2.057848E+00
 pp_0021  625.0 3375.0 1.0                                                                          1.274943E+00
 pp_0022  1625.0 3375.0 1.0                                                                          2.091562E+00
 pp_0023  2625.0 3375.0 1.0                                                                           2.547214E+00
 pp_0024  3625.0 3375.0 1.0                                                                           3.127969E+00
 pp_0025  625.0 2375.0 1.0                                                                          2.406761E+00
 pp_0026  1625.0 2375.0 1.0                                                                          2.156883E+00
 pp_0027  2625.0 2375.0 1.0                                                                           2.716386E+00
 pp_0028  3625.0 2375.0 1.0                                                                           1.457531E+00
 pp_0029  1625.0 1375.0 1.0                                                                          1.214126E+00
 pp_0030  2625.0 1375.0 1.0                                                                           1.514381E+00
 pp_0031  3625.0 1375.0 1.0                                                                           1.188900E+00
