 pp_0000  625.0 9375.0 1.0                                                                          5.496624E-01
 pp_0001  1625.0 9375.0 1.0                                                                          9.922870E-01
 pp_0002  2625.0 9375.0 1.0                                                                           1.913673E+00
 pp_0003  3625.0 9375.0 1.0                                                                           1.552016E+00
 pp_0004  625.0 8375.0 1.0                                                                          5.740523E-01
 pp_0005  1625.0 8375.0 1.0                                                                          1.147362E+00
 pp_0006  2625.0 8375.0 1.0                                                                           9.917245E-01
 pp_0007  3625.0 8375.0 1.0                                                                           1.227274E+00
 pp_0008  625.0 7375.0 1.0                                                                           2.301661E+00
 pp_0009  2625.0 7375.0 1.0                                                                            1.525816E+00
 pp_0010  3625.0 7375.0 1.0                                                                            1.300160E+00
 pp_0011  625.0 6375.0 1.0                                                                           9.525656E-01
 pp_0012  2625.0 6375.0 1.0                                                                            1.545354E+00
 pp_0013  3625.0 6375.0 1.0                                                                            9.458591E-01
 pp_0014  625.0 5375.0 1.0                                                                           1.120678E+00
 pp_0015  2625.0 5375.0 1.0                                                                            1.880485E+00
 pp_0016  3625.0 5375.0 1.0                                                                            2.022160E+00
 pp_0017  625.0 4375.0 1.0                                                                           7.385864E-01
 pp_0018  1625.0 4375.0 1.0                                                                           7.038703E-01
 pp_0019  2625.0 4375.0 1.0                                                                            8.125047E-01
 pp_0020  3625.0 4375.0 1.0                                                                            6.537326E-01
 pp_0021  625.0 3375.0 1.0                                                                           1.484026E+00
 pp_0022  1625.0 3375.0 1.0                                                                           1.833150E+00
 pp_0023  2625.0 3375.0 1.0                                                                            3.708679E-01
 pp_0024  3625.0 3375.0 1.0                                                                            6.903021E-01
 pp_0025  625.0 2375.0 1.0                                                                           1.247032E+00
 pp_0026  1625.0 2375.0 1.0                                                                           2.309781E+00
 pp_0027  2625.0 2375.0 1.0                                                                            7.133851E-01
 pp_0028  3625.0 2375.0 1.0                                                                            4.676403E-01
 pp_0029  1625.0 1375.0 1.0                                                                           2.029694E+00
 pp_0030  2625.0 1375.0 1.0                                                                            1.240948E+00
 pp_0031  3625.0 1375.0 1.0                                                                            4.442134E-01
