 pp_0000  625.0 9375.0 1.0                                                                          1.265483E+00
 pp_0001  1625.0 9375.0 1.0                                                                          1.431560E+00
 pp_0002  2625.0 9375.0 1.0                                                                           1.284686E+00
 pp_0003  3625.0 9375.0 1.0                                                                           3.136918E-01
 pp_0004  625.0 8375.0 1.0                                                                          1.014011E+00
 pp_0005  1625.0 8375.0 1.0                                                                          1.018168E+00
 pp_0006  2625.0 8375.0 1.0                                                                           1.259284E+00
 pp_0007  3625.0 8375.0 1.0                                                                           1.190545E+00
 pp_0008  625.0 7375.0 1.0                                                                           6.006124E-01
 pp_0009  2625.0 7375.0 1.0                                                                            1.247460E+00
 pp_0010  3625.0 7375.0 1.0                                                                            1.957134E+00
 pp_0011  625.0 6375.0 1.0                                                                           1.201124E+00
 pp_0012  2625.0 6375.0 1.0                                                                            1.934334E+00
 pp_0013  3625.0 6375.0 1.0                                                                            1.449618E+00
 pp_0014  625.0 5375.0 1.0                                                                           5.665763E-01
 pp_0015  2625.0 5375.0 1.0                                                                            1.274183E+00
 pp_0016  3625.0 5375.0 1.0                                                                            9.820052E-01
 pp_0017  625.0 4375.0 1.0                                                                           5.541921E-01
 pp_0018  1625.0 4375.0 1.0                                                                           1.060734E+00
 pp_0019  2625.0 4375.0 1.0                                                                            1.150830E+00
 pp_0020  3625.0 4375.0 1.0                                                                            5.107761E-01
 pp_0021  625.0 3375.0 1.0                                                                           4.022387E-01
 pp_0022  1625.0 3375.0 1.0                                                                           7.418236E-01
 pp_0023  2625.0 3375.0 1.0                                                                            6.742040E-01
 pp_0024  3625.0 3375.0 1.0                                                                            7.792881E-01
 pp_0025  625.0 2375.0 1.0                                                                           9.428192E-01
 pp_0026  1625.0 2375.0 1.0                                                                           1.012670E+00
 pp_0027  2625.0 2375.0 1.0                                                                            5.935550E-01
 pp_0028  3625.0 2375.0 1.0                                                                            6.986364E-01
 pp_0029  1625.0 1375.0 1.0                                                                           6.668322E-01
 pp_0030  2625.0 1375.0 1.0                                                                            3.834058E-01
 pp_0031  3625.0 1375.0 1.0                                                                            2.000000E-01
