 pp_0000  625.0 9375.0 1.0                                                                         2.990541E-01
 pp_0001  1625.0 9375.0 1.0                                                                         1.146314E+00
 pp_0002  2625.0 9375.0 1.0                                                                          1.092475E+00
 pp_0003  3625.0 9375.0 1.0                                                                          1.080890E+00
 pp_0004  625.0 8375.0 1.0                                                                         3.984192E-01
 pp_0005  1625.0 8375.0 1.0                                                                         1.517183E+00
 pp_0006  2625.0 8375.0 1.0                                                                          1.429379E+00
 pp_0007  3625.0 8375.0 1.0                                                                          6.662076E-01
 pp_0008  625.0 7375.0 1.0                                                                          5.409867E-01
 pp_0009  2625.0 7375.0 1.0                                                                           1.409264E+00
 pp_0010  3625.0 7375.0 1.0                                                                           5.296632E-01
 pp_0011  625.0 6375.0 1.0                                                                          2.438941E+00
 pp_0012  2625.0 6375.0 1.0                                                                           1.115273E+00
 pp_0013  3625.0 6375.0 1.0                                                                           9.590939E-01
 pp_0014  625.0 5375.0 1.0                                                                          3.716460E-01
 pp_0015  2625.0 5375.0 1.0                                                                           6.149630E-01
 pp_0016  3625.0 5375.0 1.0                                                                           7.739027E-01
 pp_0017  625.0 4375.0 1.0                                                                          5.311228E-01
 pp_0018  1625.0 4375.0 1.0                                                                          4.948418E-01
 pp_0019  2625.0 4375.0 1.0                                                                           6.835184E-01
 pp_0020  3625.0 4375.0 1.0                                                                           6.147292E-01
 pp_0021  625.0 3375.0 1.0                                                                          6.465449E-01
 pp_0022  1625.0 3375.0 1.0                                                                          4.028669E-01
 pp_0023  2625.0 3375.0 1.0                                                                           5.878961E-01
 pp_0024  3625.0 3375.0 1.0                                                                           1.237116E+00
 pp_0025  625.0 2375.0 1.0                                                                          7.577029E-01
 pp_0026  1625.0 2375.0 1.0                                                                          3.445990E-01
 pp_0027  2625.0 2375.0 1.0                                                                           4.769037E-01
 pp_0028  3625.0 2375.0 1.0                                                                           9.627751E-01
 pp_0029  1625.0 1375.0 1.0                                                                          4.843920E-01
 pp_0030  2625.0 1375.0 1.0                                                                           8.449780E-01
 pp_0031  3625.0 1375.0 1.0                                                                           1.923812E+00
