,hk00,hk01,hk02,hk03,hk04,hk05,hk06,hk07,hk08,hk09,hk10,hk11,hk12,hk13,hk14,hk15,hk16,hk17,hk18,hk19,hk20,hk21,hk22,hk23,hk24,hk25,hk26,hk27,hk28,hk29,hk30,hk31,porosity,rch_0,rch_1,sfr,w0_r09_c16,w0_r11_c13,w0_r20_c14,w0_r26_c10,w0_r29_c06,w0_r34_c12,w1_r09_c16,w1_r11_c13,w1_r20_c14,w1_r26_c10,w1_r29_c06,w1_r34_c12
0,1.409896011914163,2.2414977011262924,11.468470368245965,9.31613697267971,4.143870622282747,1.6081780609728702,7.735435654774588,4.14270650005552,10.255690274847636,10.631892256548774,0.7957147335317204,7.652504389501563,8.885580386562394,22.16709989652043,3.028934380628135,4.958618870705235,4.414328480508678,5.353224692170216,25.85585808578908,25.833018851588896,7.746544916552948,6.3786584252339305,7.952252607477794,8.420868829886878,1.5567599785233428,5.515668329973533,13.496960251942062,5.896150128321986,2.461829389102471,37.000557042367525,13.993521926168146,5.285264124295876,0.012895047731549841,1.094793578721145,1.192911349597413,0.0151435170689929,0.7625754456406878,1.2013040799683274,0.7671288675842091,0.983563818855474,0.913786311481481,1.22354436216882,10.0,7.183289556153607,7.1999980004970885,0.8638175316772972,3.008644157936964,0.31905587999741963
1,6.833810997239392,3.714032618833953,9.908679051107052,4.483070807061752,4.462413551891246,1.7905697030447545,2.6237843833708125,2.7028966977783977,2.2547772621072224,3.1786437027150614,21.766917397894833,22.89704834114189,0.5711245053570925,1.3162128547151446,2.8392713315122964,4.723868266982054,3.1644857800065243,1.7845811609451603,11.589727008114048,1.6915225352118903,2.0578664528082165,22.917427357711357,7.504385762715651,6.090236641239162,2.372251580146152,6.7180956660746425,0.6540458655625029,1.7282945502385116,3.3426263425213523,13.036646939560416,6.444575945405076,10.61689932268221,0.005953557023325422,1.5778379221990948,0.5215204768756422,0.04173561788874269,1.6581062432573273,0.9326800127928866,0.7788733237987205,1.1482337299621077,0.5131507580676371,1.7188825164063124,1.2996108313986319,1.5647131537067283,1.9432868715515976,1.0033321698048552,0.9388589062445121,3.5556810743990175
2,14.505267201086939,6.884196751410983,1.89787941446127,2.724198977255845,0.7286091049410212,2.4223848795878875,13.755325098150086,8.249827402883973,0.768965320274286,0.5,6.0660038572922685,7.742473565871983,6.6302584605071315,5.740124757703325,37.21975467178696,23.267104015996132,2.0867262092990027,1.266927997206764,15.4665532832317,32.183615338432894,4.657746425563509,10.141501328860647,0.7832422692230773,12.503769944476673,10.332676694039925,3.5319277232284474,7.826550703690249,6.503999805466168,4.473124785037538,2.869567425171396,0.7187330324932368,2.651194249806958,0.00805429006423041,1.8549965546934275,0.6069534850779532,0.56361350123662,1.09606175497368,0.865844541494255,0.9744354375686841,0.7896788960197604,1.0536955611699708,1.3874165519516957,0.8114970922476801,0.530662485579515,0.20572113002245007,0.3999936147595367,2.594267766815474,0.11422915291560705
3,0.5669508659762764,13.087433316950486,1.641191157774899,35.45814428084946,2.0974406257337255,5.4797162740111816,32.14268085344986,11.149579275221154,10.704028553880828,5.329548767991698,1.963863193733442,6.982318529147086,3.4590923196487493,4.728224097955556,4.314412050772405,3.01270348158274,5.500807018774907,1.0213236299586639,2.7592542100169104,2.653981320307634,17.704488657532377,1.898469530896443,8.01419424782582,6.890296568203994,5.471121756303368,12.30901358427037,1.7593401634575008,3.4562892107688996,13.283588740075704,11.079344999833319,17.096533654841462,5.591854295462416,0.012868081207032912,0.9046770015361139,1.667692438163634,0.028546201909460372,0.8772902896371811,0.7729456968313215,0.7762622690876099,0.9780064509448153,1.2334914282991745,1.7769901959470022,3.234159929629483,0.4315481961798828,0.3184733507432373,0.9910950323087269,0.2227115012865581,1.7260220281590721
4,0.701968341596575,12.174470561865112,23.873308117289866,3.9779233430496195,2.235225846312139,10.364419734186272,1.5324244214675822,4.72275720001405,4.192312169323187,12.40572966348001,13.876811845487193,8.125094691137926,4.8688699432038565,2.0552273854557375,3.0249318268960046,3.6743207016170465,16.29917588084858,34.96195984701704,12.619396963015022,0.9889863066092218,9.760584468166778,2.1667917718271887,18.635248410857958,6.946230658828423,0.7666238676378346,4.525889109327434,2.5500492034741535,1.7431116714652877,1.2282481395283869,12.638184320571622,11.52298933440708,6.856266108014424,0.008485952865967638,1.0025934500433,0.8924450356653184,0.20436909878817844,0.644828604260595,2.0,1.0624701963112966,1.229011748520036,0.5,1.4625715817664013,0.21451186321045232,0.7555517858187514,6.352166666220778,0.9583884019924062,0.2096204266177417,0.5334377999523087
5,1.48421757045626,0.6701012115374635,7.554083440892816,12.70978433127626,4.993784227476423,6.945048970298778,5.002511956383196,2.145378485379214,14.057177628453655,5.677030484199339,0.5,23.50456546755889,15.489643782550566,10.325518045470629,5.759212734951737,7.706356589878963,21.776326406485502,13.228718375557895,1.272066629036003,44.036510007416865,23.04747851263546,1.8233959072620916,10.019049615931332,23.986677689594107,9.193396201272082,6.058525891318478,9.445303576743934,10.575818010037354,1.2899545553346594,4.439551581855936,5.092923119994072,4.405448584278653,0.02,0.9687407764503811,1.1896162797105674,0.07817692430458019,1.1143245990409516,0.6674526290997124,1.0676246976553847,0.9702408145574362,0.5348828109882148,1.1029944962175933,1.440623459253008,0.5968638120400936,1.7524210966508904,3.1350762433591814,2.9440260963642926,1.0462225295263021
6,0.5630796608327201,1.2804864363213606,4.020610576871833,1.8979590618078206,0.6305708731074839,0.5105750622146887,0.5400985378208962,0.5082422913261807,17.904314163381784,4.914167037728934,50.0,3.0329727350722777,0.5,13.303564512074399,4.2443941033317065,2.818107376375512,4.1030820157694325,18.035890982687945,5.234849421009659,4.205798431989034,0.9861548473318813,0.5,14.126137971662418,5.211733838850997,29.520293231514007,2.7483527588927488,0.8715025455458482,6.440776421975486,3.9759154305628877,1.5015769554161684,23.0292911712052,2.409916438063834,0.008232754660648788,1.8740455107468865,0.8513990177433419,0.16864020877989172,0.7492405861408569,0.6430677074165695,0.8500882429008576,1.1595363656520417,1.0293832123821673,0.7742765494655139,1.7171196462154206,0.2403083056582452,3.1508422781751064,2.985792594665384,0.3732431343230759,0.48380257424903844
7,0.7281605789828186,6.690268074225565,7.086933987531908,9.291068012751971,31.522107678037163,0.5,0.5,0.5035374406406531,8.011790559488073,5.6682547410239925,0.8538463436099732,3.94540622183018,3.869594459622396,4.977590898210885,31.365463631697388,6.715929514245022,11.642205505368823,1.0784837630333055,5.105060640622077,1.7376696132510407,6.214035734614482,1.6452431842735675,14.71832241814432,6.5111498425768,0.5,1.5117152804740168,0.5,9.60495603589861,4.190935644279884,5.99426641859372,7.007613632294902,20.714455593706646,0.01145905704296862,0.8455444480860349,0.5432772184500703,0.03770335576533325,0.6961466408864501,0.6567621187859087,0.588449682313865,0.8913644231647379,0.8690114439249398,1.1431928312706654,0.163109806195918,2.077283152443381,0.4889672065454847,0.5032332451344398,1.1392366991265501,2.677210004261628
8,6.797231288796049,0.5,1.8942275097925496,23.804088127775803,7.475333753884495,2.6561911067763186,6.953814658486075,1.6631457572542854,13.595756919415377,11.226561120012185,2.262903662893691,21.03385702482362,6.09967068188682,0.5,6.576619895098169,6.372444243673616,5.380654221372721,12.143609423772162,0.9310045494611592,42.42278237343804,4.148447085511191,7.197253501798199,1.2787732834484764,4.676889411925714,4.942520099677119,6.0810029727984904,45.448501794418505,1.8422363380695286,32.43588312726528,0.5,3.665196312740083,5.469105717744673,0.008795923345897984,1.2317118698974976,0.6039998802190844,0.5561593530107625,1.3073323889915045,1.0787184692230554,0.9866980542221152,0.8650987608826676,1.0903370987728103,1.0538697389611094,0.10652505551941516,7.578324204640488,1.9108608876247883,5.112511779182141,1.3313545211509146,0.32005181991278586
9,46.79095215712463,7.46665419621092,4.333873621963491,14.38257298563786,4.7693781044501105,1.0783320278422739,5.038114594343731,39.67025876964829,7.285385107935515,0.891270741766164,4.625007665432655,13.424433696498546,23.051705794992127,2.8924455016295285,7.506383252762103,1.0434386447591608,0.9192224795463749,18.85861168817054,0.9366870874137387,7.7511227766496456,8.37686986928712,4.464936116315735,2.4180284957110754,2.5750355364412463,8.811771037300554,0.7377458234124364,4.2385411846500025,12.84365118162021,0.7764091287744327,12.383082668513339,10.293305807234677,50.0,0.0058458159866888555,1.6286296583446942,1.7365093851580946,0.2930520899345273,0.7694992308407438,0.6500290079389839,0.965062401458474,0.6638826542510746,1.4706624640498873,1.020068701832755,2.3280919909284075,0.27629406913326665,0.20144098890129694,0.2915084154633675,6.993810235966036,0.33918600545901434
